id,dias_desde_ajuizamento,ano_ajuizamento,mes_ajuizamento,eh_segunda,eh_sexta,municipio_fortaleza,qtd_assuntos,tem_tutela_urgencia,tem_obrigacao_fazer,tem_dano_moral,qtd_movimentos,velocidade_movimentos,eh_horario_almoco,complexidade_score,tem_recurso,sentenca_favoravel,texto_decisao,sexo_juiz_bin,sexo_requerente_bin,eh_fornecimento_de_medicamentos,eh_obrigacao_de_fazer__nao_fazer,eh_fraldas,eh_tutela_de_urgencia,eh_tratamento_medico_hospitalar,eh_urgencia,eh_fornecimento_de_insumos,eh_acessao,eh_interdicao,eh_indenizacao_por_dano_moral,eh_direitos_da_personalidade,eh_liminar,eh_nao_padronizado,eh_nomeacao,eh_multa_cominatoria__astreintes,eh_sucumbenciais,eh_competencia_dos_juizados_especiais,eh_assistencia_a_saude,eh_indenizacao_por_dano_material,eh_plano_de_saude,eh_tratamento_da_propria_saude,eh_fazenda_publica,eh_antecipacao_de_tutela__tutela_especifica
25,248,2024,11,0,0,0,2,0,1,0,50,0.2016,0,100,1,0,"Julgado improcedente o pedido
Isso posto, considerando tudo mais que dos autos consta, levando em conta, ainda, o entendimento já adotado por este juízo em ações desta natureza, bem como que à parte autora é disponibilizado um tratamento absolutamente eficaz, mas convencional, conforme dispõe na Portaria Conjunta nº 7, de 12 de abril de 2022, os princípios de direito aplicáveis ao caso sub judice, JULGO IMPROCEDENTE o pedido contido na inicial e resolvo o processo, com julgamento do mérito, fulcrada no artigo 487, inciso I, do Código de Processo Civil. Em decorrência da aplicação do princípio da causalidade, arbitro honorários em desfavor da parte autora a título de honorários no valor de 10% sobre o valor atribuído à causa e, em decorrência da hipossuficiência financeira, na forma do art. 98, §3º, do CPC de 2015, suspendo sua exibilidade pelo prazo de 05(cinco) anos. Após o trânsito em julgado, decorrido o prazo recursal voluntário, dê-se baixa na distribuição e arquivem-se os autos. Custas ex lege. Publique-se. Registre-se. Intime-se.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,238,2024,11,1,0,0,1,0,0,0,38,0.1597,0,38,1,1,"Julgado procedente o pedido
Isto posto, o mais que dos autos consta e ainda com fundamento nas disposições legais supramencionadas e ainda no art. 490 do CPC, JULGO PROCEDENTE A AÇÃO, para ratificar a decisão interlocutória proferida às fls. 225/230, tornando-a definitiva, pelos seus próprios fundamentos, mantendo a obrigação da promovida para conceder os medicamentos em testilha. Condeno a promovida a pagar danos morais ao promovente, que arbitro em R$ 3.000,00 (Três mil reais), a serem atualizados pelo INPC, a partir desta data, com espeque na Súmula nº 362 do STJ, acrescidos de juros de mora, de 1% (Um por cento) ao mês, a contar da data do trânsito em julgado desta decisão. Condeno mais a demandada no pagamento das custas processuais e dos honorários advocatícios do causídico constituído pela parte adversa, ora arbitrados em 15% (Quinze por cento) sobre os valores da indenização supra, após atualizado. P.R.I.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,192,2024,10,0,0,0,1,0,0,0,43,0.224,0,43,1,1,"Julgado procedente o pedido
III) DISPOSITIVO Ante o exposto, com base nos fundamentos elencados e com esteio no art. 487, inc. I do CPC, JULGO PROCEDENTE o pleito autoral e extingo o feito com resolução do mérito, para: A) tornar definitiva a antecipação de tutela concedida; B) condenar a parte ré na obrigação de autorizar e fornecer à parte autora, integralmente, as medicações prescritas pelo profissional de saúde, a saber, AVASTIN, nome comercial para Bevacizumabe, associonado ao LONSURF, pelo tempo, forma e dosagem que se fizer necessária, conforme prescrição médica; C) condenar a parte ré ao pagamento de danos morais, que fixo em R$ 5.000,00 (cinco mil reais), corrigidos monetariamente pelo INPC, a partir da presente data, conforme Súmula nº. 362 do Superior Tribunal de Justiça, e com incidência de juros simples à razão de 1% a.m., a partir da citação. Condeno a requerida ao pagamento das custas processuais e dos honorários sucumbenciais, estes fixados em 15% sobre o valor da condenação, consoante art. 85, §2º do CPC. Transitado em julgado, dê-se baixa e em seguida arquivem-se os autos. Publique-se. Registre-se. Intimem-se.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,317,2024,10,1,0,0,1,0,0,0,55,0.1735,0,55,1,1,"Julgado procedente o pedido
Diante do exposto, JULGO PROCEDENTE OS PEDIDOS AUTORAIS, para reconhecer a obrigação de fazer devida pela empresa ré, confirmando integralmente a tutela de urgência anteriormente concedida, sem prejuízo da condenação da parte ré a pagar a quantia de R$ 5.000,00 (cinco mil reais), a título de indenização pelos danos morais sofridos, quantia esta que deverá ser corrigida monetariamente pelo IPCA desde a data do arbitramento, nos termos da Súmula nr. 362 do STJ e acrescida de juros de mora à taxa referencial do Sistema Especial de Liquidação e de Custódia (Selic), deduzido o índice de atualização monetária aludido, na forma determinada pelo artigo 406 do Código Civil, nos termos da redação imposta pela Lei 14.905/24, a partir da citação, restando extinto o presente feito, com resolução de mérito, nos termos do artigo 487, I do CPC. Em razão da sucumbência, condeno a parte ré ao pagamento das custas processuais e honorários advocatícios, que fixo em 10% do valor da condenação, nos termos do art. 85, parágrafo 2o, do CPC. Por fim, ficam as partes advertidas, desde logo, que a oposição de embargos de declaração fora das hipóteses legais e/ou com postulação meramente infringente lhes sujeitará a imposição da multa prevista pelo artigo 1026, § 2º, do Código de Processo Civil. Na hipótese de interposição de apelo, por não haver mais o juízo de prelibação nesta Instância (art. 1.010 do Código de Processo Civil), sem necessidade de nova conclusão, intime-se a parte recorrida para oferecer contrarrazões no prazo de 15 (quinze) dias. E, em havendo recurso adesivo, também deverá ser intimado o adverso para resposta em 15 (quinze) dias. Após tais providências, remetam-se os autos ao Egrégio Juízo ad quem com as nossas homenagens. Após o trânsito em julgado, considerando o teor dos artigos 2º e 3° da Portaria Conjunta n° 428/2020/PRES/CGJCE, publicada no Diário da Justiça no dia 05/03/2020, páginas 15/18, verifique-se o recolhimento das custas devidas e, caso efetivado, arquivem-se os autos. Caso pendente o recolhimento, intime-se a parte para tanto, no prazo de 15 dias, ciente de que, em caso de não atendimento, o valor do débito atualizado, apurado nos termos do artigo 3º da Portaria referida, será enviado à Procuradoria-Geral do Estado do Ceará para a devida inscrição na dívida ativa e regular cobrança o débito. P.I.C.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,292,2024,10,1,0,1,1,0,0,0,47,0.161,0,47,1,1,"Julgado procedente o pedido
Diante do exposto, JULGO PROCEDENTE OS PEDIDOS AUTORAIS, para reconhecer a obrigação de fazer devida pela empresa ré, confirmando integralmente a tutela de urgência anteriormente concedida, sem prejuízo da condenação da parte ré a pagar a quantia de R$ 5.000,00 (cinco mil reais), a título de indenização pelos danos morais sofridos, quantia esta que deverá ser corrigida monetariamente pelo IPCA desde a data do arbitramento, nos termos da Súmula nr. 362 do STJ e acrescida de juros de mora à taxa referencial do Sistema Especial de Liquidação e de Custódia (Selic), deduzido o índice de atualização monetária aludido, na forma determinada pelo artigo 406 do Código Civil, nos termos da redação imposta pela Lei 14.905/24, a partir da citação, restando extinto o presente feito, com resolução de mérito, nos termos do artigo 487, I do CPC. Em razão da sucumbência, condeno a parte ré ao pagamento das custas processuais e honorários advocatícios, que fixo em 10% do valor da condenação, nos termos do art. 85, parágrafo 2o, do CPC. Por fim, ficam as partes advertidas, desde logo, que a oposição de embargos de declaração fora das hipóteses legais e/ou com postulação meramente infringente lhes sujeitará a imposição da multa prevista pelo artigo 1026, § 2º, do Código de Processo Civil. Na hipótese de interposição de apelo, por não haver mais o juízo de prelibação nesta Instância (art. 1.010 do Código de Processo Civil), sem necessidade de nova conclusão, intime-se a parte recorrida para oferecer contrarrazões no prazo de 15 (quinze) dias. E, em havendo recurso adesivo, também deverá ser intimado o adverso para resposta em 15 (quinze) dias. Após tais providências, remetam-se os autos ao Egrégio Juízo ad quem com as nossas homenagens. Após o trânsito em julgado, considerando o teor dos artigos 2º e 3° da Portaria Conjunta n° 428/2020/PRES/CGJCE, publicada no Diário da Justiça no dia 05/03/2020, páginas 15/18, verifique-se o recolhimento das custas devidas e, caso efetivado, arquivem-se os autos. Caso pendente o recolhimento, intime-se a parte para tanto, no prazo de 15 dias, ciente de que, em caso de não atendimento, o valor do débito atualizado, apurado nos termos do artigo 3º da Portaria referida, será enviado à Procuradoria-Geral do Estado do Ceará para a devida inscrição na dívida ativa e regular cobrança o débito. P.I.C.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,256,2024,10,1,0,0,1,0,0,0,35,0.1367,0,35,1,1,"Julgado procedente o pedido
Diante do exposto, JULGO PROCEDENTE OS PEDIDOS AUTORAIS, para reconhecer a obrigação de fazer devida pela empresa ré, confirmando integralmente a tutela de urgência anteriormente concedida, sem prejuízo da condenação da parte ré a pagar a quantia de R$ 5.000,00 (cinco mil reais), a título de indenização pelos danos morais sofridos, quantia esta que deverá ser corrigida monetariamente pelo IPCA desde a data do arbitramento, nos termos da Súmula nr. 362 do STJ e acrescida de juros de mora à taxa referencial do Sistema Especial de Liquidação e de Custódia (Selic), deduzido o índice de atualização monetária aludido, na forma determinada pelo artigo 406 do Código Civil, nos termos da redação imposta pela Lei 14.905/24, a partir da citação, restando extinto o presente feito, com resolução de mérito, nos termos do artigo 487, I do CPC. Em razão da sucumbência, condeno a parte ré ao pagamento das custas processuais e honorários advocatícios, que fixo em 10% do valor da condenação, nos termos do art. 85, parágrafo 2o, do CPC. Por fim, ficam as partes advertidas, desde logo, que a oposição de embargos de declaração fora das hipóteses legais e/ou com postulação meramente infringente lhes sujeitará a imposição da multa prevista pelo artigo 1026, § 2º, do Código de Processo Civil. Na hipótese de interposição de apelo, por não haver mais o juízo de prelibação nesta Instância (art. 1.010 do Código de Processo Civil), sem necessidade de nova conclusão, intime-se a parte recorrida para oferecer contrarrazões no prazo de 15 (quinze) dias. E, em havendo recurso adesivo, também deverá ser intimado o adverso para resposta em 15 (quinze) dias. Após tais providências, remetam-se os autos ao Egrégio Juízo ad quem com as nossas homenagens. Após o trânsito em julgado, considerando o teor dos artigos 2º e 3° da Portaria Conjunta n° 428/2020/PRES/CGJCE, publicada no Diário da Justiça no dia 05/03/2020, páginas 15/18, verifique-se o recolhimento das custas devidas e, caso efetivado, arquivem-se os autos. Caso pendente o recolhimento, intime-se a parte para tanto, no prazo de 15 dias, ciente de que, em caso de não atendimento, o valor do débito atualizado, apurado nos termos do artigo 3º da Portaria referida, será enviado à Procuradoria-Geral do Estado do Ceará para a devida inscrição na dívida ativa e regular cobrança o débito. P.I.C.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,297,2024,10,0,0,0,2,0,0,0,10,0.0337,0,20,1,1,"Julgado procedente o pedido
III) DISPOSITIVO Ante o exposto, JULGO PROCEDENTES OS PEDIDOS INICIAIS, confirmando a liminar concedida nos autos, para condenar a promovida AMIL ao cumprimento das seguintes obrigações: i) custear o fornecimento do medicamento INVEGA SUSTENNA (palmitato de paliperidona - injetável), prescrito à promovente nos relatórios médicos de fls. 24/26, na periodicidade recomendada, conforme a indicação de profissional especializado; ii) pagar a requerente indenização por danos morais no valor de R$ 5.000,00 (cinco mil reais), incorrendo sobre essa quantia juros de mora desde a citação e correção monetária a partir do arbitramento, ou seja, da data desta decisão (súmula 362 do STJ). Declaro extinto o processo, com julgamento do mérito (artigo 487, I, do CPC). Publique-se. Registre-se. Intimem-se. Em razão da sucumbência, condeno a promovida ao pagamento das custas processuais e de honorários advocatícios, estipulados em 10% sobre o valor total da condenação (artigo 85, § 2º, do CPC). Após o trânsito em julgado, certifique-se e arquive-se.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,261,2024,10,0,0,0,2,0,1,0,62,0.2375,0,124,1,0,"Julgado improcedente o pedido
DIANTE DO EXPOSTO, (I) declaro prejudicada a 1ª preliminar para declara a impossibilidade de apreciar pedido de dano moral sem referência de valores, (II) rejeito a 2ª preliminar da contestação para manter a gratuidade judiciária do requerente, (III) acolho a 3ª preliminar da contestação para alterar o valor da causa para R$ 1.710,45, (IV) revogo a decisão liminar proferida às págs. 232-249 e (V) julgo improcedente a ação. Condeno o requerente ao pagamento das custas processuais e dos honorários sucumbenciais, estes em 10% sobre o valor da causa (R$ 1.710,45), consoante art. 85, §2º, do CPC, acrescido de correção monetária pelo INPC desde a data da propositura da ação e de juros moratórios de 1% ao mês desde o trânsito em julgado da decisão, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC. Intimem-se as partes, uma vez da presente decisão se encontrar registrada e publicada eletronicamente, para os devidos fins de direito. Advirtam-se as partes de que a oposição de embargos de declaração fora das hipóteses legais ou com postulação meramente infringente sujeitará a imposição de multa prevista no art. 1.026, §2º do CPC. Transitada em julgado, proceda o arquivamento dos presentes autos no respectivo sistema.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,298,2024,10,0,0,0,2,0,0,0,47,0.1577,0,94,1,1,"Julgado procedente o pedido
Isto posto, com fundamento nas disposições legais e jurisprudenciais supramencionadas e ainda no art. 490 do CPC, JULGO PROCEDENTE a AÇÃO para ratificar a decisão interlocutória proferida às fls. 68/70, concedida em sede de tutela de urgência antecipatória, tornando-a definitiva, impondo à demandada a obrigação de manutenção do serviço HOME CARE e ao fornecimento de todos os serviços e produtos necessários, bem como ao tratamento nos termos e na forma prescrita pelo médico de fls. 64/65. Condeno ainda a promovida no pagamento de indenização por danos morais, no valor de R$ 5.000,00 (Cinco mil reais), atualizados pelo INPC, a partir desta data, com espeque na Súmula nº 362 do STJ, acrescidos de juros de mora de 1% a.m. (Um por cento ao mês), a partir do trânsito em julgado desta decisão. Condeno, por fim, a promovida no pagamento das custas processuais e dos honorários advocatícios do causídico da parte adversa, que ora arbitro em 10% (Dez por cento) sobre a indenização supra, após devidamente atualizada. P.R.I.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,137,2024,10,0,0,0,2,0,0,0,33,0.2409,0,66,1,1,"Julgado procedente o pedido
Diante do exposto, JULGO PROCEDENTE OS PEDIDOS AUTORAIS, para reconhecer a obrigação de fazer devida pela empresa ré, confirmando integralmente a tutela de urgência anteriormente concedida, sem prejuízo da condenação da parte ré a pagar a quantia de R$ 5.000,00 (cinco mil reais), a título de indenização pelos danos morais sofridos, corrigido monetariamente pelo índice INPC, a contar da dada da sentença e juros de mora simples de 1% (um por cento) ao mês, fixados a partir da data da citação, restando extinto o presente feito, com resolução de mérito, nos termos do artigo 487, I do CPC. Em razão da sucumbência, condeno a parte ré ao pagamento das custas processuais e honorários advocatícios, que fixo em 10% do valor da condenação, nos termos do art. 85, parágrafo 2o, do CPC. Por fim, ficam as partes advertidas, desde logo, que a oposição de embargos de declaração fora das hipóteses legais e/ou com postulação meramente infringente lhes sujeitará a imposição da multa prevista pelo artigo 1026, § 2º, do Código de Processo Civil. Na hipótese de interposição de apelo, por não haver mais o juízo de prelibação nesta Instância (art. 1.010 do Código de Processo Civil), sem necessidade de nova conclusão, intime-se a parte recorrida para oferecer contrarrazões no prazo de 15 (quinze) dias. E, em havendo recurso adesivo, também deverá ser intimado o adverso para resposta em 15 (quinze) dias. Após tais providências, remetam-se os autos ao Egrégio Juízo ad quem com as nossas homenagens. Após o trânsito em julgado, considerando o teor dos artigos 2º e 3° da Portaria Conjunta n° 428/2020/PRES/CGJCE, publicada no Diário da Justiça no dia 05/03/2020, páginas 15/18, verifique-se o recolhimento das custas devidas e, caso efetivado, arquivem-se os autos. Caso pendente o recolhimento, intime-se a parte para tanto, no prazo de 15 dias, ciente de que, em caso de não atendimento, o valor do débito atualizado, apurado nos termos do artigo 3º da Portaria referida, será enviado à Procuradoria-Geral do Estado do Ceará para a devida inscrição na dívida ativa e regular cobrança o débito. P.I.C.",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,201,2024,10,1,0,0,1,0,0,0,39,0.194,0,39,1,1,"Julgado procedente o pedido
Ante o exposto, JULGO PROCEDENTES os pedidos expostos na inicial, confirmando a antecipação dos efeitos da tutela e CONDENAR a requerida a obrigação de autorizar e custear o fornecimento dos medicamentos indicados à parte autora, na forma prescrita pela médica. Ao ressarcimento da quantia de R$ 11.264,11 (onze mil, duzentos e sessenta e quatro reais e onze centavos); a título de reparação por danos materiais, com correção monetária pelo INPC a contar do desembolso, e juros de 1% ao mês a contar da citação. Em razão da sucumbência, condeno as partes requeridas ao pagamento das despesas processuais, fixando os honorários de sucumbência em 15% sobre o valor da causa, nos termos do §2º do artigo 85 do Código de Processo Civil.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
